t,x0,x1
0.0717,0.000843555,0.023226
0.0718,0.000845877,0.0232565
0.0719,0.000848203,0.023287
0.072,0.000850532,0.0233175
0.0721,0.000852864,0.023348
0.0722,0.000855198,0.0233785
0.0723,0.000857536,0.023409
0.0724,0.000859877,0.0234395
0.0725,0.000862221,0.02347
0.0726,0.000864568,0.0235004
0.0727,0.000866918,0.0235309
0.0728,0.000869271,0.0235613
0.0729,0.000871627,0.0235917
0.073,0.000873986,0.0236222
0.0731,0.000876349,0.0236526
0.0732,0.000878714,0.023683
0.0733,0.000881082,0.0237134
0.0734,0.000883454,0.0237438
0.0735,0.000885828,0.0237742
0.0736,0.000888205,0.0238046
0.0737,0.000890586,0.0238349
0.0738,0.000892969,0.0238653
0.0739,0.000895356,0.0238957
0.074,0.000897745,0.023926
0.0741,0.000900138,0.0239564
0.0742,0.000902534,0.0239867
0.0743,0.000904932,0.024017
0.0744,0.000907334,0.0240473
0.0745,0.000909739,0.0240776
0.0746,0.000912147,0.0241079
0.0747,0.000914557,0.0241382
0.0748,0.000916971,0.0241685
0.0749,0.000919388,0.0241988
0.075,0.000921808,0.0242291
0.0751,0.000924231,0.0242593
0.0752,0.000926657,0.0242896
0.0753,0.000929086,0.0243198
0.0754,0.000931518,0.0243501
0.0755,0.000933953,0.0243803
0.0756,0.000936391,0.0244105
0.0757,0.000938832,0.0244407
0.0758,0.000941276,0.0244709
0.0759,0.000943723,0.0245011
0.076,0.000946173,0.0245313
0.0761,0.000948626,0.0245615
0.0762,0.000951082,0.0245917
0.0763,0.000953541,0.0246218
0.0764,0.000956004,0.024652
0.0765,0.000958469,0.0246821
0.0766,0.000960937,0.0247123
0.0767,0.000963408,0.0247424
0.0768,0.000965883,0.0247725
0.0769,0.00096836,0.0248026
0.077,0.00097084,0.0248327
0.0771,0.000973323,0.0248628
0.0772,0.00097581,0.0248929
0.0773,0.000978299,0.024923
0.0774,0.000980791,0.0249531
0.0775,0.000983287,0.0249831
0.0776,0.000985785,0.0250132
0.0777,0.000988286,0.0250432
0.0778,0.00099079,0.0250733
0.0779,0.000993298,0.0251033
0.078,0.000995808,0.0251333
0.0781,0.000998321,0.0251633
0.0782,0.00100084,0.0251934
0.0783,0.00100336,0.0252233
0.0784,0.00100588,0.0252533
0.0785,0.0010084,0.0252833
0.0786,0.00101093,0.0253133
0.0787,0.00101346,0.0253433
0.0788,0.001016,0.0253732
0.0789,0.00101854,0.0254032
0.079,0.00102108,0.0254331
0.0791,0.00102362,0.025463
0.0792,0.00102617,0.0254929
0.0793,0.00102872,0.0255229
0.0794,0.00103127,0.0255528
0.0795,0.00103382,0.0255827
0.0796,0.00103638,0.0256125
0.0797,0.00103894,0.0256424
0.0798,0.00104151,0.0256723
0.0799,0.00104407,0.0257022
0.08,0.00104664,0.025732
